,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1599,33,services,married,secondary,no,310,yes,no,unknown,8,may,172,4,-1,0,unknown,0
40205,34,technician,married,secondary,no,294,yes,no,cellular,8,jun,301,3,-1,0,unknown,1
32837,30,services,married,tertiary,no,2025,yes,no,cellular,17,apr,140,1,-1,0,unknown,0
34153,32,management,married,tertiary,no,1388,yes,no,cellular,30,apr,753,1,-1,0,unknown,1
7128,44,blue-collar,married,secondary,no,72,yes,no,unknown,29,may,456,1,-1,0,unknown,0
10743,57,admin.,divorced,primary,no,987,no,no,unknown,16,jun,295,2,-1,0,unknown,0
20335,38,technician,married,tertiary,no,-3,no,no,cellular,11,aug,148,3,-1,0,unknown,0
40509,27,student,single,secondary,no,111,no,no,cellular,7,jul,495,2,-1,0,unknown,1
29116,42,management,single,tertiary,no,336,yes,no,cellular,2,feb,142,6,195,3,failure,0
40159,31,admin.,single,tertiary,no,516,no,no,cellular,5,jun,227,1,-1,0,unknown,0
21998,44,management,married,tertiary,no,5004,no,no,cellular,20,aug,175,2,-1,0,unknown,0
13295,32,admin.,married,secondary,no,-1,no,no,cellular,8,jul,228,2,-1,0,unknown,0
6036,31,blue-collar,single,secondary,no,3201,yes,no,unknown,26,may,96,5,-1,0,unknown,0
32287,46,blue-collar,single,primary,no,96,yes,no,cellular,16,apr,99,1,148,1,failure,0
29607,36,unemployed,single,tertiary,no,221,no,no,cellular,3,feb,225,4,-1,0,unknown,0
3732,40,technician,married,secondary,no,257,yes,no,unknown,16,may,731,4,-1,0,unknown,0
28267,35,blue-collar,single,secondary,no,1239,yes,no,cellular,29,jan,112,1,195,1,failure,0
26847,33,admin.,single,tertiary,no,3379,no,no,cellular,20,nov,290,3,-1,0,unknown,0
15224,40,management,married,secondary,no,0,yes,no,cellular,17,jul,728,3,-1,0,unknown,0
41154,49,management,married,tertiary,no,629,no,no,cellular,19,aug,431,4,-1,0,unknown,0
44952,73,retired,married,secondary,no,2850,no,no,cellular,8,oct,512,1,144,7,failure,0
19168,58,technician,married,tertiary,no,332,no,no,cellular,5,aug,371,3,-1,0,unknown,0
26280,51,housemaid,married,secondary,no,294,no,no,cellular,20,nov,640,1,-1,0,unknown,0
37647,36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other,0
40066,34,admin.,married,secondary,no,613,yes,no,cellular,4,jun,80,1,-1,0,unknown,0
32999,38,admin.,married,tertiary,no,69,no,no,cellular,17,apr,140,2,-1,0,unknown,0
75,53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,0
30626,34,admin.,married,tertiary,no,37,no,no,cellular,6,feb,45,1,-1,0,unknown,0
15011,39,admin.,married,secondary,no,0,yes,no,cellular,17,jul,69,1,-1,0,unknown,0
36587,38,blue-collar,divorced,secondary,no,-90,no,yes,cellular,12,may,242,1,-1,0,unknown,0
14366,49,services,married,primary,no,784,yes,no,cellular,14,jul,171,4,-1,0,unknown,0
34452,30,self-employed,single,tertiary,no,0,yes,no,cellular,5,may,57,1,301,1,failure,0
40888,32,management,married,tertiary,no,1331,no,no,cellular,12,aug,93,1,104,4,success,0
13610,32,blue-collar,divorced,secondary,no,0,no,no,telephone,9,jul,49,1,-1,0,unknown,0
24421,43,technician,married,secondary,no,0,no,yes,cellular,17,nov,103,2,193,3,failure,0
43829,26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,1
23295,52,technician,married,secondary,no,470,no,no,cellular,27,aug,60,8,-1,0,unknown,0
41243,64,retired,married,tertiary,no,14170,no,no,cellular,24,aug,62,2,-1,0,unknown,0
15030,32,management,married,tertiary,no,710,yes,no,cellular,17,jul,181,2,-1,0,unknown,0
43745,84,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,unknown,1
41205,34,technician,married,tertiary,no,197,no,no,cellular,20,aug,78,3,-1,0,unknown,1
21210,49,entrepreneur,married,secondary,no,687,no,no,cellular,18,aug,65,6,-1,0,unknown,0
7969,36,management,single,tertiary,yes,-559,yes,no,unknown,2,jun,71,2,-1,0,unknown,0
311,54,technician,married,unknown,no,851,yes,no,unknown,5,may,108,2,-1,0,unknown,0
37273,59,management,married,secondary,no,771,no,no,telephone,13,may,125,2,370,3,failure,0
43885,34,admin.,married,secondary,no,592,yes,no,unknown,8,jun,49,1,-1,0,unknown,0
17951,43,services,married,secondary,no,-1,no,no,cellular,30,jul,605,2,-1,0,unknown,0
24534,52,management,married,tertiary,no,4504,yes,no,cellular,17,nov,268,2,-1,0,unknown,0
3539,53,services,married,secondary,no,2925,yes,no,unknown,15,may,1392,4,-1,0,unknown,0
6936,54,retired,married,secondary,no,24,yes,no,unknown,28,may,404,1,-1,0,unknown,0
28719,32,admin.,single,secondary,no,1630,yes,no,cellular,30,jan,122,1,-1,0,unknown,0
32719,42,services,married,secondary,no,115,yes,yes,cellular,17,apr,161,1,149,2,failure,0
15135,31,management,married,secondary,no,-453,yes,yes,cellular,17,jul,157,1,-1,0,unknown,0
27942,52,admin.,married,secondary,no,199,no,no,cellular,28,jan,978,2,189,1,other,0
1696,31,admin.,married,secondary,no,355,yes,no,unknown,9,may,239,1,-1,0,unknown,0
6215,58,management,divorced,tertiary,no,-71,no,no,unknown,27,may,114,1,-1,0,unknown,0
43920,31,management,single,tertiary,no,938,no,no,cellular,14,jun,472,1,384,3,failure,0
6524,34,unemployed,single,tertiary,no,906,yes,no,unknown,27,may,101,3,-1,0,unknown,0
21186,45,management,married,tertiary,no,0,no,no,cellular,14,aug,64,2,-1,0,unknown,0
12370,53,retired,married,primary,no,0,no,yes,unknown,27,jun,747,1,-1,0,unknown,0
17313,43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,0
7487,27,admin.,single,secondary,no,-181,yes,yes,unknown,29,may,81,4,-1,0,unknown,0
10268,40,blue-collar,divorced,secondary,no,181,no,no,unknown,12,jun,89,6,-1,0,unknown,0
9951,41,admin.,married,secondary,no,0,yes,no,unknown,9,jun,65,3,-1,0,unknown,0
25844,45,self-employed,single,tertiary,no,1009,no,no,cellular,19,nov,125,2,-1,0,unknown,0
28078,39,technician,married,tertiary,no,14,no,no,cellular,28,jan,114,2,-1,0,unknown,0
13118,48,management,single,secondary,no,1106,no,yes,cellular,8,jul,265,1,-1,0,unknown,0
20414,31,technician,single,secondary,no,826,yes,no,cellular,12,aug,246,2,-1,0,unknown,0
16936,28,management,single,tertiary,no,1466,yes,no,cellular,25,jul,40,1,-1,0,unknown,0
3168,36,blue-collar,married,secondary,no,-406,yes,yes,unknown,14,may,104,3,-1,0,unknown,0
24356,54,management,married,tertiary,no,14107,no,no,cellular,17,nov,98,1,-1,0,unknown,0
25035,47,admin.,married,secondary,no,12845,yes,no,unknown,18,nov,117,1,-1,0,unknown,0
25561,35,management,divorced,tertiary,no,859,yes,yes,cellular,19,nov,1554,1,-1,0,unknown,1
19756,30,services,single,tertiary,no,1785,no,no,cellular,8,aug,108,2,-1,0,unknown,0
43099,35,management,married,tertiary,no,1380,no,no,cellular,23,feb,155,1,-1,0,unknown,1
7055,51,technician,divorced,secondary,no,329,yes,no,unknown,28,may,191,5,-1,0,unknown,0
29555,39,blue-collar,married,primary,no,710,no,no,cellular,3,feb,14,6,-1,0,unknown,0
25700,39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,100,1,117,8,success,0
10593,48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,1,-1,0,unknown,1
14827,28,blue-collar,married,primary,no,0,yes,no,cellular,16,jul,129,2,-1,0,unknown,0
16929,51,admin.,divorced,secondary,no,74,yes,no,cellular,25,jul,79,2,-1,0,unknown,0
19012,60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,122,1,-1,0,unknown,0
11124,48,admin.,married,secondary,no,1096,yes,no,unknown,18,jun,213,5,-1,0,unknown,0
32765,33,management,married,tertiary,no,3669,yes,no,cellular,17,apr,370,1,-1,0,unknown,0
29499,56,management,married,primary,no,0,no,no,cellular,3,feb,996,1,-1,0,unknown,1
29356,35,management,single,unknown,no,342,no,yes,cellular,2,feb,427,4,-1,0,unknown,0
28125,31,management,single,tertiary,no,86,no,no,cellular,29,jan,100,1,170,4,failure,0
4593,40,services,married,primary,no,3559,yes,no,unknown,20,may,138,8,-1,0,unknown,0
33685,38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5,3,150,6,failure,0
14748,52,admin.,married,secondary,no,82,yes,yes,telephone,15,jul,1142,4,-1,0,unknown,0
10307,44,blue-collar,married,secondary,no,1671,no,no,unknown,12,jun,149,1,-1,0,unknown,0
19110,53,technician,married,secondary,no,879,no,no,cellular,5,aug,176,1,-1,0,unknown,0
5756,35,unemployed,single,secondary,no,947,yes,no,unknown,26,may,140,2,-1,0,unknown,0
12301,58,blue-collar,divorced,secondary,no,314,no,no,unknown,25,jun,67,2,-1,0,unknown,0
25812,45,blue-collar,married,secondary,no,2926,yes,yes,cellular,19,nov,482,3,120,2,failure,0
38906,29,blue-collar,married,primary,no,248,yes,no,cellular,18,may,113,1,-1,0,unknown,0
8842,57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,unknown,0
28111,37,management,married,primary,no,4721,no,no,telephone,28,jan,46,1,-1,0,unknown,0
22079,34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,-1,0,unknown,0
3350,34,blue-collar,married,secondary,no,298,yes,no,unknown,15,may,182,1,-1,0,unknown,0
18783,56,admin.,married,secondary,no,2796,no,no,telephone,31,jul,39,3,-1,0,unknown,0
22188,47,management,married,tertiary,no,509,no,yes,cellular,21,aug,898,4,-1,0,unknown,0
11806,36,self-employed,single,tertiary,no,977,no,no,unknown,20,jun,172,2,-1,0,unknown,0
7901,25,blue-collar,single,primary,no,155,yes,no,unknown,30,may,85,4,-1,0,unknown,0
438,58,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,-1,0,unknown,0
9672,41,self-employed,married,primary,no,340,no,no,unknown,6,jun,37,3,-1,0,unknown,0
5326,28,blue-collar,married,secondary,no,59,yes,yes,unknown,23,may,293,2,-1,0,unknown,0
15666,43,management,divorced,tertiary,no,0,yes,no,cellular,21,jul,111,1,-1,0,unknown,0
35320,47,technician,divorced,tertiary,no,477,yes,no,telephone,7,may,973,1,366,1,failure,0
30538,58,management,married,tertiary,no,3342,no,no,cellular,5,feb,344,5,-1,0,unknown,1
6740,45,blue-collar,married,unknown,no,-320,yes,no,unknown,28,may,204,3,-1,0,unknown,0
20356,30,technician,married,tertiary,no,8351,no,no,cellular,11,aug,345,3,-1,0,unknown,0
12153,39,management,married,tertiary,no,0,no,no,unknown,20,jun,10,4,-1,0,unknown,0
44306,45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,1
36232,24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,-1,0,unknown,0
39327,33,management,single,secondary,no,2955,yes,no,cellular,18,may,178,2,-1,0,unknown,0
28309,48,self-employed,married,tertiary,no,0,no,no,cellular,29,jan,1249,3,-1,0,unknown,1
28606,32,blue-collar,married,secondary,no,-460,yes,yes,cellular,29,jan,131,2,206,6,other,0
7175,36,blue-collar,married,secondary,no,722,yes,no,unknown,29,may,103,7,-1,0,unknown,0
11665,49,blue-collar,divorced,primary,no,912,no,no,unknown,20,jun,170,2,-1,0,unknown,0
27174,38,management,single,unknown,no,715,yes,no,cellular,21,nov,140,1,185,2,failure,0
15961,29,blue-collar,married,secondary,no,210,no,yes,cellular,22,jul,518,1,-1,0,unknown,0
9040,59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,1
39211,49,management,married,tertiary,no,3063,yes,no,cellular,18,may,68,2,-1,0,unknown,0
43634,26,student,single,secondary,no,440,no,no,unknown,5,may,54,1,-1,0,unknown,0
29444,32,services,married,secondary,no,414,yes,no,cellular,3,feb,236,2,272,1,failure,0
31909,34,self-employed,single,secondary,no,1261,yes,no,cellular,9,apr,169,2,-1,0,unknown,0
30038,36,technician,married,secondary,no,627,no,yes,cellular,4,feb,146,3,244,1,other,0
41667,54,management,single,tertiary,no,2081,no,no,cellular,1,oct,395,2,108,1,failure,0
32757,47,blue-collar,married,secondary,no,8148,yes,no,cellular,17,apr,247,1,-1,0,unknown,0
12918,28,services,single,secondary,no,198,no,no,cellular,7,jul,159,1,-1,0,unknown,0
26938,46,blue-collar,married,primary,no,2023,yes,no,cellular,21,nov,118,1,-1,0,unknown,0
27324,30,self-employed,married,secondary,no,581,yes,no,cellular,21,nov,197,3,-1,0,unknown,0
26709,37,blue-collar,married,primary,no,2814,yes,no,cellular,20,nov,619,3,-1,0,unknown,0
14076,27,admin.,single,secondary,no,428,no,yes,telephone,11,jul,321,2,-1,0,unknown,0
10453,32,blue-collar,divorced,secondary,no,-289,yes,no,unknown,12,jun,161,2,-1,0,unknown,0
21275,36,services,divorced,secondary,no,127,no,no,cellular,18,aug,172,3,-1,0,unknown,0
6865,34,technician,married,secondary,no,1246,no,no,unknown,28,may,88,3,-1,0,unknown,0
43947,34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,1
28665,30,technician,single,tertiary,no,6683,no,no,cellular,30,jan,180,1,-1,0,unknown,0
34360,53,management,divorced,tertiary,no,2152,no,no,cellular,4,may,520,2,80,3,success,0
39638,25,student,single,unknown,no,3,no,no,cellular,26,may,170,1,-1,0,unknown,1
41310,66,retired,married,secondary,no,2048,no,no,cellular,27,aug,212,1,-1,0,unknown,1
35748,48,management,married,unknown,no,0,yes,no,cellular,8,may,612,1,344,1,other,0
32831,30,blue-collar,single,secondary,no,1224,yes,no,cellular,17,apr,196,2,-1,0,unknown,0
3056,44,services,divorced,secondary,no,2416,yes,no,unknown,14,may,304,3,-1,0,unknown,0
20507,50,technician,married,tertiary,no,5907,yes,yes,cellular,12,aug,338,2,-1,0,unknown,0
24586,33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,295,1,-1,0,unknown,0
29308,36,management,single,unknown,no,601,no,no,cellular,2,feb,237,2,-1,0,unknown,0
35002,26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,138,1,-1,0,unknown,0
20640,47,technician,married,tertiary,no,545,yes,no,cellular,12,aug,588,3,-1,0,unknown,0
34781,27,management,single,tertiary,no,2559,yes,no,cellular,6,may,227,1,-1,0,unknown,0
36359,48,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,430,3,-1,0,unknown,0
26316,51,blue-collar,married,primary,no,0,no,no,cellular,20,nov,85,1,-1,0,unknown,0
36533,46,admin.,divorced,secondary,no,98,yes,yes,cellular,12,may,91,1,-1,0,unknown,0
44998,33,management,single,tertiary,no,131,yes,no,cellular,12,oct,209,3,427,2,failure,1
26688,30,services,single,secondary,no,370,no,no,cellular,20,nov,142,1,-1,0,unknown,0
8393,26,services,single,secondary,no,92,yes,no,unknown,3,jun,50,4,-1,0,unknown,0
35279,33,entrepreneur,married,tertiary,no,2179,yes,yes,cellular,7,may,217,1,167,2,other,0
2517,44,admin.,married,secondary,no,1362,yes,no,unknown,13,may,46,1,-1,0,unknown,0
35868,44,admin.,single,secondary,no,89,yes,yes,cellular,8,may,164,1,-1,0,unknown,0
21261,51,blue-collar,married,secondary,no,193,no,no,cellular,18,aug,146,5,-1,0,unknown,0
7565,35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,521,2,-1,0,unknown,0
9738,45,technician,married,tertiary,no,1780,no,no,unknown,9,jun,464,1,-1,0,unknown,0
26491,32,management,single,tertiary,no,4582,yes,no,cellular,20,nov,377,3,-1,0,unknown,0
32301,54,blue-collar,married,secondary,no,0,no,no,telephone,16,apr,1366,1,150,1,failure,0
15550,51,housemaid,married,secondary,no,1752,no,yes,cellular,21,jul,335,8,-1,0,unknown,0
42799,60,retired,married,secondary,no,18967,yes,no,cellular,29,jan,177,2,-1,0,unknown,1
45099,30,management,single,tertiary,no,985,yes,no,cellular,25,oct,304,1,94,2,success,1
5809,28,blue-collar,single,secondary,no,48,no,no,unknown,26,may,144,3,-1,0,unknown,0
18695,42,self-employed,divorced,tertiary,no,5331,no,yes,cellular,31,jul,135,3,-1,0,unknown,0
32717,39,technician,married,secondary,no,375,yes,yes,telephone,17,apr,777,2,-1,0,unknown,0
11196,59,retired,married,primary,no,0,no,no,unknown,18,jun,1009,1,-1,0,unknown,0
11418,54,services,married,secondary,no,0,no,no,unknown,19,jun,220,1,-1,0,unknown,0
18959,31,management,married,tertiary,no,859,yes,yes,cellular,4,aug,182,3,-1,0,unknown,0
44105,23,student,single,secondary,no,1809,no,no,cellular,8,jul,414,2,-1,0,unknown,1
43753,61,admin.,married,unknown,no,1088,yes,no,cellular,20,may,254,1,359,1,failure,0
28027,28,technician,single,tertiary,no,102,no,no,cellular,28,jan,321,2,-1,0,unknown,0
13148,28,blue-collar,married,secondary,no,2322,no,no,cellular,8,jul,82,4,-1,0,unknown,0
6222,24,technician,single,tertiary,no,1954,yes,yes,unknown,27,may,78,1,-1,0,unknown,0
7879,52,blue-collar,married,primary,no,2439,yes,no,unknown,30,may,212,3,-1,0,unknown,0
19051,42,technician,married,secondary,no,-356,yes,yes,cellular,5,aug,97,1,-1,0,unknown,0
42977,61,retired,married,tertiary,no,2557,yes,no,cellular,10,feb,158,2,92,5,success,1
6736,27,services,single,secondary,no,3791,yes,no,unknown,28,may,231,1,-1,0,unknown,0
44103,29,management,single,tertiary,no,502,no,no,cellular,8,jul,968,1,87,5,failure,1
38164,34,blue-collar,married,secondary,no,-257,yes,no,cellular,15,may,160,1,368,4,failure,0
41133,37,management,married,tertiary,no,3794,no,no,cellular,18,aug,147,1,379,1,failure,0
1426,32,management,married,tertiary,no,644,yes,yes,unknown,8,may,477,2,-1,0,unknown,0
928,52,blue-collar,married,secondary,no,-98,yes,no,unknown,7,may,423,1,-1,0,unknown,0
2754,27,blue-collar,single,secondary,yes,-2,yes,yes,unknown,14,may,123,5,-1,0,unknown,0
39831,27,services,single,secondary,no,0,no,no,cellular,1,jun,181,1,-1,0,unknown,0
25309,40,technician,single,secondary,no,1411,yes,yes,cellular,18,nov,93,3,-1,0,unknown,0
44385,29,student,single,secondary,no,1377,yes,no,cellular,3,aug,248,1,446,2,success,1
38703,28,blue-collar,single,primary,no,1518,yes,no,cellular,15,may,204,3,359,3,failure,0
1180,27,services,divorced,secondary,no,96,yes,no,unknown,8,may,31,1,-1,0,unknown,0
17554,40,blue-collar,single,secondary,no,5483,no,no,cellular,29,jul,76,2,-1,0,unknown,0
36530,41,blue-collar,married,primary,no,164,yes,no,cellular,12,may,150,4,330,11,other,0
17005,56,housemaid,married,primary,no,871,no,no,telephone,25,jul,149,1,-1,0,unknown,0
32381,37,blue-collar,married,secondary,no,2848,yes,no,cellular,16,apr,280,2,147,3,failure,0
31341,78,housemaid,married,secondary,no,499,no,no,telephone,16,mar,80,4,-1,0,unknown,0
1763,32,admin.,single,secondary,no,-227,yes,yes,unknown,9,may,646,1,-1,0,unknown,0
14233,59,technician,married,secondary,no,1139,no,no,cellular,14,jul,607,2,-1,0,unknown,0
22395,32,management,single,tertiary,no,334,no,no,cellular,22,aug,944,14,-1,0,unknown,0
15703,32,services,married,primary,no,228,yes,no,cellular,21,jul,1017,6,-1,0,unknown,1
1656,37,management,married,tertiary,no,0,yes,no,unknown,9,may,59,1,-1,0,unknown,0
29341,45,admin.,married,secondary,yes,1,no,no,telephone,2,feb,1028,2,207,1,other,0
2277,39,blue-collar,married,secondary,no,23,yes,no,unknown,12,may,22,5,-1,0,unknown,0
27576,48,technician,married,secondary,no,1000,no,no,cellular,21,nov,104,2,-1,0,unknown,0
12783,35,management,single,tertiary,no,12,no,no,cellular,7,jul,289,1,-1,0,unknown,0
43767,51,management,married,tertiary,no,2635,no,no,cellular,21,may,407,3,74,5,failure,1
42599,27,services,single,secondary,no,302,no,no,cellular,8,jan,151,1,189,1,success,0
34219,24,student,single,unknown,no,0,no,no,cellular,4,may,90,2,-1,0,unknown,0
2680,54,retired,married,secondary,no,2626,no,no,unknown,13,may,151,2,-1,0,unknown,0
35847,48,services,married,secondary,no,1291,yes,no,cellular,8,may,255,2,-1,0,unknown,0
4559,34,admin.,single,tertiary,no,458,yes,no,unknown,20,may,211,1,-1,0,unknown,0
34274,31,services,married,secondary,no,2083,yes,no,cellular,4,may,190,3,355,2,other,0
25869,38,entrepreneur,married,secondary,no,0,yes,yes,cellular,19,nov,418,2,-1,0,unknown,0
8194,48,admin.,married,secondary,no,749,yes,no,unknown,2,jun,56,3,-1,0,unknown,0
16293,46,blue-collar,married,unknown,no,55,no,no,cellular,23,jul,55,1,-1,0,unknown,0
10012,35,blue-collar,married,secondary,no,3015,yes,no,unknown,9,jun,753,2,-1,0,unknown,0
896,44,blue-collar,married,primary,no,143,yes,no,unknown,7,may,153,1,-1,0,unknown,0
34037,32,management,married,tertiary,no,4733,no,no,cellular,30,apr,532,1,-1,0,unknown,1
9987,56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,unknown,0
34577,34,blue-collar,married,secondary,no,393,yes,no,cellular,5,may,11,9,-1,0,unknown,0
13458,52,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,1486,1,-1,0,unknown,1
19113,48,services,married,secondary,no,1573,no,no,cellular,5,aug,165,1,-1,0,unknown,0
44506,34,technician,single,secondary,no,2085,no,no,cellular,10,aug,356,3,182,2,success,1
19308,60,retired,married,primary,no,957,no,no,cellular,6,aug,224,2,-1,0,unknown,0
6561,28,technician,single,tertiary,no,4513,yes,no,unknown,27,may,167,3,-1,0,unknown,0
28608,37,admin.,single,secondary,no,796,yes,no,telephone,29,jan,143,3,-1,0,unknown,0
31448,26,admin.,married,tertiary,no,2855,no,no,cellular,30,mar,52,3,-1,0,unknown,0
42188,63,retired,divorced,primary,no,109,no,no,cellular,10,nov,406,2,-1,0,unknown,1
28857,33,admin.,divorced,secondary,no,961,no,no,cellular,30,jan,308,2,-1,0,unknown,0
36615,48,services,single,primary,no,1499,yes,no,cellular,12,may,17,7,-1,0,unknown,0
11635,57,retired,married,secondary,no,789,no,no,unknown,19,jun,2635,3,-1,0,unknown,0
24666,50,admin.,divorced,tertiary,no,66,yes,no,cellular,17,nov,77,2,-1,0,unknown,0
6401,35,management,married,tertiary,no,-718,yes,yes,unknown,27,may,318,3,-1,0,unknown,0
31333,58,self-employed,married,tertiary,no,5810,no,no,cellular,12,mar,139,1,-1,0,unknown,1
31372,37,management,single,tertiary,no,1730,no,no,cellular,19,mar,167,1,-1,0,unknown,1
32859,25,technician,single,secondary,no,1105,yes,no,cellular,17,apr,608,1,-1,0,unknown,0
39689,30,management,single,tertiary,no,5359,no,no,cellular,27,may,119,1,98,1,success,1
38097,48,technician,divorced,secondary,no,168,yes,yes,cellular,15,may,100,2,361,1,other,0
33552,28,blue-collar,married,secondary,no,1687,yes,no,cellular,20,apr,121,2,-1,0,unknown,0
26959,49,management,married,tertiary,no,436,no,no,cellular,21,nov,215,1,-1,0,unknown,0
32684,45,blue-collar,married,primary,no,271,yes,yes,cellular,17,apr,245,1,343,1,failure,0
40161,42,unemployed,single,primary,no,8037,no,no,cellular,5,jun,92,2,-1,0,unknown,0
12283,29,blue-collar,married,secondary,no,214,yes,yes,unknown,25,jun,372,5,-1,0,unknown,0
39861,26,management,single,tertiary,no,3178,no,no,cellular,2,jun,64,1,-1,0,unknown,0
13517,57,retired,single,secondary,no,976,yes,no,cellular,9,jul,98,1,-1,0,unknown,0
32129,57,blue-collar,married,primary,no,12048,yes,no,cellular,15,apr,103,2,-1,0,unknown,0
15618,46,technician,married,secondary,no,399,no,no,cellular,21,jul,156,1,-1,0,unknown,0
24189,44,management,married,tertiary,no,6203,yes,yes,cellular,17,nov,58,1,188,1,failure,0
32382,31,management,single,tertiary,no,319,yes,no,cellular,16,apr,302,2,248,2,failure,0
10385,40,technician,married,secondary,no,8379,no,no,unknown,12,jun,52,6,-1,0,unknown,0
15499,58,housemaid,married,primary,no,237,no,no,telephone,18,jul,200,3,-1,0,unknown,0
4679,39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,165,2,-1,0,unknown,0
5771,58,retired,married,secondary,no,0,yes,no,unknown,26,may,77,1,-1,0,unknown,0
12522,37,technician,single,secondary,no,29,no,no,unknown,3,jul,269,2,-1,0,unknown,0
37159,33,management,married,secondary,no,350,yes,no,cellular,13,may,205,1,350,2,failure,0
3419,42,management,married,tertiary,no,1323,yes,yes,unknown,15,may,193,5,-1,0,unknown,0
22762,36,management,divorced,tertiary,no,2397,no,no,cellular,25,aug,93,9,-1,0,unknown,0
38020,43,blue-collar,married,primary,no,-418,yes,yes,cellular,14,may,106,2,-1,0,unknown,0
27080,48,technician,married,secondary,no,4265,yes,no,cellular,21,nov,327,1,192,2,failure,0
20084,45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,unknown,0
10628,46,blue-collar,married,tertiary,no,993,yes,no,unknown,16,jun,78,1,-1,0,unknown,0
2718,39,blue-collar,married,primary,no,317,yes,no,unknown,13,may,326,3,-1,0,unknown,0
18494,41,management,married,secondary,no,0,no,no,cellular,31,jul,83,2,-1,0,unknown,0
21115,60,management,married,tertiary,no,759,no,no,cellular,14,aug,136,2,-1,0,unknown,0
31576,41,management,divorced,tertiary,no,902,yes,no,cellular,3,apr,134,1,-1,0,unknown,0
2231,52,admin.,divorced,secondary,no,944,yes,no,unknown,12,may,198,3,-1,0,unknown,0
3568,52,blue-collar,married,primary,no,1079,yes,no,unknown,15,may,257,7,-1,0,unknown,0
41990,38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,1
14875,39,blue-collar,married,primary,no,50,no,no,cellular,16,jul,147,2,-1,0,unknown,0
12589,36,technician,married,unknown,no,88,yes,yes,unknown,4,jul,124,2,-1,0,unknown,0
26577,35,admin.,married,secondary,no,3863,yes,no,cellular,20,nov,239,1,-1,0,unknown,0
35022,23,student,single,secondary,no,834,yes,no,cellular,6,may,283,3,-1,0,unknown,0
13659,32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,1
13,58,technician,married,unknown,no,71,yes,no,unknown,5,may,71,1,-1,0,unknown,0
40443,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,1
43935,48,technician,divorced,secondary,no,1290,no,no,unknown,16,jun,58,1,-1,0,unknown,0
21865,37,management,single,tertiary,no,1572,no,no,cellular,20,aug,90,6,-1,0,unknown,0
35027,37,management,married,tertiary,no,0,yes,no,cellular,6,may,84,2,169,3,failure,0
14000,39,blue-collar,single,primary,no,1220,no,no,telephone,10,jul,148,20,-1,0,unknown,0
29868,26,services,married,secondary,no,44,yes,yes,cellular,4,feb,193,2,237,20,other,0
14740,54,technician,divorced,secondary,no,765,yes,yes,cellular,15,jul,812,3,-1,0,unknown,0
9172,38,services,married,secondary,no,2600,no,no,unknown,5,jun,27,2,-1,0,unknown,0
22988,43,management,married,secondary,no,17555,no,no,cellular,26,aug,14,14,-1,0,unknown,0
21272,46,blue-collar,married,secondary,no,689,no,no,cellular,18,aug,121,7,-1,0,unknown,0
8473,48,services,divorced,secondary,no,4408,yes,no,unknown,3,jun,106,6,-1,0,unknown,0
6682,32,services,single,secondary,no,284,yes,no,unknown,28,may,63,2,-1,0,unknown,0
24050,52,technician,married,secondary,no,5303,yes,no,unknown,19,oct,133,1,-1,0,unknown,1
28910,29,services,single,secondary,no,536,yes,no,telephone,2,feb,30,5,-1,0,unknown,0
27833,58,unemployed,married,primary,no,446,no,no,cellular,28,jan,402,2,-1,0,unknown,0
4530,38,admin.,married,tertiary,no,4399,yes,no,unknown,20,may,638,2,-1,0,unknown,0
